 40084   -71490.000      200.000
 40085   -73150.000      110.000
 40086   -77810.000       30.000
 40087   -79348.000        9.000
 40088   -83624.000       11.000
 40089   -84869.000        4.000
 40090   -88767.900        2.200
 40091   -87891.100        2.200
 40092   -88454.600        2.200
 40093   -87117.400        2.200
 40094   -87266.300        2.400
 40095   -85657.600        2.400
 40096   -85441.000        4.000
 40097   -82949.000        3.000
 40098   -81276.000       20.000
 40099   -77769.000       20.000
 40100   -76600.000       40.000
 40101   -73460.000       40.000
 40102   -71740.000       50.000
 40103   -68370.000      110.000
 40104   -66300.000      400.000
 40105   -62400.000      400.000
 40106   -59700.000      500.000
 40107   -55100.000      600.000
 40108   -51900.000      700.000
 41081   -47500.000      400.000
 41082   -53000.000      300.000
 41083   -59000.000      400.000
 41084   -61900.000      300.000
 41085   -67150.000      230.000
 41086   -69830.000       90.000
 41087   -74180.000       60.000
 41088   -76420.000      200.000
 41089   -80580.000       40.000
 41090   -82657.000        5.000
 41091   -86638.000        4.000
 41092   -86449.000        3.000
 41093   -87208.700        2.300
 41094   -86364.900        2.300
 41095   -86782.500        1.900
 41096   -85604.000        4.000
 41097   -85607.000        3.000
 41098   -83526.000        6.000
 41099   -82327.000       14.000
 41100   -79940.000       30.000
 41101   -78943.000       19.000
 41102   -76350.000       40.000
 41103   -75320.000       70.000
 41104   -72230.000      110.000
 41105   -70850.000      100.000
 41106   -66900.000      300.000
 41107   -64900.000      400.000
 41108   -60500.000      500.000
 41109   -58100.000      500.000
 41110   -53400.000      600.000
 42083   -47700.000      500.000
 42084   -55800.000      400.000
 42085   -59100.000      400.000
 42086   -64600.000      500.000
 42087   -67690.000      230.000
 42088   -72701.000       21.000
 42089   -75003.000       16.000
 42090   -80168.000        6.000
 42091   -82204.000       12.000
 42092   -86805.000        4.000
 42093   -86804.000        4.000
 42094   -88410.300        1.900
 42095   -87708.100        1.900
 42096   -88791.000        1.900
 42097   -87540.800        1.900
 42098   -88112.000        1.900
 42099   -85966.100        1.900
 42100   -86184.000        6.000
 42101   -83512.000        6.000
 42102   -83558.000       21.000
 42103   -80850.000       60.000
 42104   -80330.000       60.000
 42105   -77340.000       80.000
 42106   -76257.000       22.000
 42107   -72940.000      170.000
 42108   -71190.000      200.000
 42109   -67200.000      300.000
 42110   -65500.000      400.000
 42111   -61000.000      500.000
 42112   -58800.000      600.000
 42113   -54000.000      600.000
 43085   -47600.000      500.000
 43086   -53200.000      300.000
 43087   -59100.000      300.000
 43088   -62600.000      300.000
 43089   -67490.000      210.000
 43090   -71210.000      250.000
 43091   -75980.000      200.000
 43092   -78940.000       30.000
 43093   -83603.000        4.000
 43094   -84155.000        5.000
 43095   -86017.000        6.000
 43096   -85818.000        6.000
 43097   -87221.000        5.000
 43098   -86428.000        4.000
 43099   -87323.300        2.000
 43100   -86016.400        2.200
 43101   -86336.000       25.000
 43102   -84568.000       10.000
 43103   -84599.000       11.000
 43104   -82490.000       50.000
 43105   -82290.000       60.000
 43106   -79777.000       14.000
 43107   -79100.000      150.000
 43108   -75940.000      130.000
 43109   -74870.000      220.000
 43110   -71400.000      400.000
 43111   -69800.000      400.000
 43112   -65900.000      500.000
 43113   -64000.000      600.000
 43114   -59700.000      600.000
 43115   -57500.000      700.000
 44087   -47300.000      600.000
 44088   -55500.000      500.000
 44089   -59500.000      500.000
 44090   -65400.000      400.000
 44091   -68600.000      500.000
 44092   -74400.000      300.000
 44093   -77270.000       90.000
 44094   -82568.000       13.000
 44095   -83450.000       12.000
 44096   -86072.000        8.000
 44097   -86112.000        9.000
 44098   -88224.000        7.000
 44099   -87617.000        2.000
 44100   -89218.800        2.000
 44101   -87949.600        2.100
 44102   -89097.900        2.100
 44103   -87258.900        2.100
 44104   -88091.000        4.000
 44105   -85930.000        4.000
 44106   -86324.000        8.000
 44107   -83920.000      130.000
 44108   -83660.000      120.000
 44109   -80850.000       70.000
